date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:13:31	49180/49180	---MCZ	200	added ('OK')	font/ttf	etag:%2216ce59f1b0c746df81d99d0b09aae3a7584038df%22	https://app.jusfy.com.br/static/media/Flaticon2.41914745046d0478cead.ttf	E:/Sites/JusfyRepo/app.jusfy.com.br/static/media/Flaticon2.41914745046d0478cead.ttf	(from https://app.jusfy.com.br/static/css/main.28d97db7.css)
13:13:32	42/42	---M--	302	error ('Found')	image/gif	date:Thu,%2023%20Apr%202026%2016:13:33%20GMT	http://www.googleadservices.com/pagead/conversion/380889985/?url=http%3A%2F%2Fapp.jusfy.com.br%2Fdashboard&guid=ON&script=0&data=	E:/Sites/JusfyRepo/www.googleadservices.com/pagead/conversion/380889985/index6be3.html	(from https://www.googletagmanager.com/ns.html?id=GTM-TLTQGGL)
13:13:51	280973/280973	---MCZ	200	added ('OK')	image/svg+xml	etag:%22cc1a6d9e3c07f030b88c4458f2080c682d722c44%22	https://app.jusfy.com.br/static/media/Flaticon2.79370877b4f6af461592.svg	E:/Sites/JusfyRepo/app.jusfy.com.br/static/media/Flaticon2.79370877b4f6af461592.svg	(from https://app.jusfy.com.br/static/css/main.28d97db7.css)
13:14:17	42/42	---M--	302	error ('Found')	image/gif	date:Thu,%2023%20Apr%202026%2016:14:18%20GMT	http://www.googleadservices.com/pagead/conversion/380889985/?value=&label=nTyYCJnerYAYEIHXz7UB&url=http%3A%2F%2Fapp.jusfy.com.br%2Fdashboard&guid=ON&script=0	E:/Sites/JusfyRepo/www.googleadservices.com/pagead/conversion/380889985/index5ed8.html	(from https://www.googletagmanager.com/ns.html?id=GTM-WT67WWW)
13:14:44	8483/8483	---MCZ	200	added ('OK')	text/html	etag:%22261cff343892c027efe2ebca8425e9192099c89c%22	https://app.jusfy.com.br/signals/config/window.location.href	E:/Sites/JusfyRepo/app.jusfy.com.br/signals/config/index-2.html	(from https://app.jusfy.com.br/signals/config/)
13:14:45	8483/8483	---MCZ	200	added ('OK')	text/html	etag:%22261cff343892c027efe2ebca8425e9192099c89c%22	https://app.jusfy.com.br/signals/plugins/window.location.href	E:/Sites/JusfyRepo/app.jusfy.com.br/signals/plugins/index-2.html	(from https://app.jusfy.com.br/signals/plugins/)
13:14:46	8483/8483	---MCZ	200	added ('OK')	text/html	etag:%22261cff343892c027efe2ebca8425e9192099c89c%22	https://app.jusfy.com.br/schema.org/window.location.href	E:/Sites/JusfyRepo/app.jusfy.com.br/schema.org/index-2.html	(from https://app.jusfy.com.br/schema.org/)
13:14:48	8483/8483	---MCZ	200	added ('OK')	text/html	etag:%22261cff343892c027efe2ebca8425e9192099c89c%22	https://app.jusfy.com.br/signals/window.location.href	E:/Sites/JusfyRepo/app.jusfy.com.br/signals/index-2.html	(from https://app.jusfy.com.br/signals/iwl.js)
13:14:49	58/58	---M-Z	200	added ('OK')	text/plain	date:Mon,%2013%20May%202019%2019:15:00%20GMT	http://www.googleadservices.com/robots.txt		(from https://www.googletagmanager.com/ns.html?id=GTM-TLTQGGL)
13:14:51	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2023%20Apr%202026%2016:14:50%20GMT	http://bat.bing.com/robots.txt		(from https://www.googletagmanager.com/ns.html?id=GTM-TLTQGGL)
